term,estimate,std.error,statistic,p.value,conf.low,conf.high
ckd_stageG2 (60–89),3.351948241225065,0.25321599089591723,4.776719420677588,1.7817811315024344e-6,2.0406074208879392,5.505986549320116
ckd_stageG3a (45–59),8.432620000653207,0.3067142207638093,6.951446572237502,3.615593433651149e-12,4.622606355992898,15.382897568863582
ckd_stageG3b (30–44),17.37698955983006,0.33158352283747744,8.610641649209535,7.265276629530473e-18,9.072565950079799,33.282730356982086
ckd_stageG4 (15–29),17.224561285185416,0.5372156436082046,5.298312476164229,1.1687782658758607e-7,6.009929593077569,49.36588804781344
ckd_stageG5 (<15),8.195593106398528,1.0191308163053385,2.064108503148093,0.039007429934976336,1.111974082289035,60.404057464522985
